1788684732.559431982,0 %, 1690 MHz, 53, 7.07 W
1788684837.347457862,0 %, 1690 MHz, 51, 7.27 W
1788684837.447937846,0 %, 1690 MHz, 51, 7.31 W
1788684837.548503382,0 %, 1690 MHz, 51, 7.31 W
1788684837.648559925,0 %, 1690 MHz, 51, 7.31 W
1788684837.749152213,0 %, 1690 MHz, 51, 7.31 W
1788684837.849394692,0 %, 1690 MHz, 51, 7.31 W
1788684837.949875780,0 %, 1690 MHz, 51, 7.34 W
1788684838.050334436,0 %, 1690 MHz, 51, 7.34 W
1788684838.150850788,0 %, 1690 MHz, 51, 7.34 W
1788684838.251339588,0 %, 1690 MHz, 51, 7.34 W
1788684838.351524019,0 %, 1690 MHz, 51, 7.34 W
1788684838.452015571,0 %, 1690 MHz, 51, 7.36 W
1788684838.552421715,0 %, 1690 MHz, 51, 7.36 W
1788684838.652898499,0 %, 1690 MHz, 51, 7.36 W
1788684838.753294915,0 %, 1690 MHz, 51, 7.36 W
1788684838.853834595,0 %, 1690 MHz, 51, 7.36 W
1788684838.954277939,0 %, 1690 MHz, 51, 7.37 W
1788684839.054504626,0 %, 1690 MHz, 51, 7.37 W
1788684839.154985906,0 %, 1690 MHz, 51, 7.37 W
1788684839.255485010,0 %, 1690 MHz, 51, 7.37 W
1788684839.355678945,0 %, 1690 MHz, 51, 7.37 W
1788684839.456164305,0 %, 1690 MHz, 51, 7.36 W
1788684839.556648529,0 %, 1690 MHz, 51, 7.36 W
1788684839.656907280,0 %, 1690 MHz, 51, 7.36 W
1788684839.757276768,0 %, 1690 MHz, 51, 7.36 W
1788684839.857533775,0 %, 1690 MHz, 51, 7.36 W
1788684839.958033215,0 %, 1690 MHz, 51, 7.36 W
1788684840.058251951,0 %, 1690 MHz, 51, 7.36 W
1788684840.158716543,0 %, 1690 MHz, 51, 7.36 W
1788684840.259187199,0 %, 1690 MHz, 51, 7.36 W
1788684840.359396782,0 %, 1690 MHz, 51, 7.36 W
1788684840.459895646,0 %, 1690 MHz, 51, 7.37 W
1788684840.560391710,0 %, 1690 MHz, 51, 7.37 W
1788684840.660854766,0 %, 1690 MHz, 51, 7.37 W
1788684840.761073309,0 %, 1690 MHz, 51, 7.37 W
1788684840.861066892,0 %, 1690 MHz, 51, 7.37 W
1788684840.961580892,0 %, 1690 MHz, 51, 7.36 W
1788684841.062130796,0 %, 1690 MHz, 51, 7.36 W
1788684841.162341611,0 %, 1690 MHz, 51, 7.36 W
1788684841.262541067,0 %, 1690 MHz, 51, 7.36 W
1788684841.363048810,0 %, 1690 MHz, 51, 7.36 W
1788684841.463006953,0 %, 1690 MHz, 51, 7.38 W
1788684841.563715210,0 %, 1690 MHz, 51, 7.38 W
1788684841.664192650,0 %, 1690 MHz, 51, 7.38 W
1788684841.764456057,0 %, 1690 MHz, 51, 7.38 W
1788684841.864791625,0 %, 1690 MHz, 51, 7.38 W
1788684841.964742551,0 %, 1690 MHz, 51, 7.38 W
1788684842.065296775,0 %, 1690 MHz, 51, 7.38 W
1788684842.165508855,0 %, 1690 MHz, 51, 7.38 W
1788684842.265971415,0 %, 1690 MHz, 51, 7.38 W
1788684842.366378230,0 %, 1690 MHz, 51, 7.38 W
1788684842.466984503,0 %, 1690 MHz, 51, 7.39 W
1788684842.567498519,0 %, 1690 MHz, 51, 7.39 W
1788684842.668041639,0 %, 1690 MHz, 51, 7.39 W
1788684842.768455238,0 %, 1690 MHz, 51, 7.39 W
1788684842.869013382,0 %, 1690 MHz, 51, 7.39 W
1788684842.969494342,0 %, 1690 MHz, 51, 7.41 W
1788684843.070007574,0 %, 1690 MHz, 51, 7.41 W
1788684843.170260678,0 %, 1690 MHz, 51, 7.41 W
1788684843.270087204,0 %, 1690 MHz, 51, 7.41 W
1788684843.369967363,0 %, 1690 MHz, 51, 7.41 W
1788684843.470126002,0 %, 1690 MHz, 51, 7.41 W
1788684843.571023539,0 %, 1690 MHz, 51, 7.41 W
1788684843.671140738,0 %, 1690 MHz, 51, 7.41 W
1788684843.771507858,0 %, 1690 MHz, 51, 7.41 W
1788684843.872027570,0 %, 1690 MHz, 51, 7.41 W
1788684843.972409153,0 %, 1690 MHz, 51, 7.39 W
1788684844.072911233,0 %, 1690 MHz, 51, 7.39 W
1788684844.173319793,0 %, 1690 MHz, 51, 7.39 W
1788684844.273834561,0 %, 1690 MHz, 51, 7.39 W
1788684844.374321361,0 %, 1690 MHz, 51, 7.39 W
1788684844.474122911,0 %, 1690 MHz, 51, 7.38 W
1788684844.574665375,0 %, 1690 MHz, 51, 7.38 W
1788684844.675104943,0 %, 1690 MHz, 51, 7.38 W
1788684844.775621967,0 %, 1690 MHz, 51, 7.38 W
1788684844.876079775,0 %, 1690 MHz, 51, 7.38 W
1788684844.975937453,0 %, 1690 MHz, 51, 7.40 W
1788684845.076554238,0 %, 1690 MHz, 51, 7.40 W
1788684845.177083486,0 %, 1690 MHz, 51, 7.40 W
1788684845.277103917,0 %, 1690 MHz, 51, 7.40 W
1788684845.377353676,0 %, 1690 MHz, 51, 7.40 W
1788684845.477345915,0 %, 1690 MHz, 51, 7.36 W
1788684845.577869259,0 %, 1690 MHz, 51, 7.36 W
1788684845.678413371,0 %, 1690 MHz, 51, 7.36 W
1788684845.778766394,0 %, 1690 MHz, 51, 7.36 W
1788684845.878405016,0 %, 1690 MHz, 51, 7.36 W
1788684845.979316025,0 %, 1690 MHz, 51, 7.34 W
1788684846.079804121,0 %, 1690 MHz, 51, 7.34 W
1788684846.180242057,0 %, 1690 MHz, 51, 7.34 W
1788684846.280532088,0 %, 1690 MHz, 51, 7.34 W
1788684846.380952120,0 %, 1690 MHz, 51, 7.34 W
1788684846.481369272,0 %, 1690 MHz, 51, 7.36 W
1788684846.581931144,0 %, 1690 MHz, 51, 7.36 W
1788684846.682313048,0 %, 1690 MHz, 51, 7.36 W
1788684846.782941720,0 %, 1690 MHz, 51, 7.36 W
1788684846.883370440,0 %, 1690 MHz, 51, 7.36 W
1788684846.983324998,0 %, 1690 MHz, 51, 7.38 W
1788684847.083600150,0 %, 1690 MHz, 51, 7.38 W
1788684847.183868485,0 %, 1690 MHz, 51, 7.38 W
1788684847.284163141,0 %, 1690 MHz, 51, 7.38 W
1788684847.384346052,0 %, 1690 MHz, 51, 7.38 W
1788684847.484367827,0 %, 1690 MHz, 51, 7.39 W
1788684847.585028195,0 %, 1690 MHz, 51, 7.39 W
1788684847.685354259,0 %, 1690 MHz, 51, 7.39 W
1788684847.785807411,0 %, 1690 MHz, 51, 7.39 W
1788684847.886463059,0 %, 1690 MHz, 51, 7.39 W
1788684847.986413809,0 %, 1690 MHz, 51, 7.41 W
1788684848.086519249,0 %, 1690 MHz, 51, 7.41 W
1788684848.186864624,0 %, 1690 MHz, 51, 7.41 W
1788684848.287135440,0 %, 1690 MHz, 51, 7.41 W
1788684848.387348175,0 %, 1690 MHz, 51, 7.41 W
1788684848.487539614,0 %, 1690 MHz, 51, 7.38 W
1788684848.587818270,0 %, 1690 MHz, 51, 7.38 W
1788684848.688213229,0 %, 1690 MHz, 51, 7.38 W
1788684848.788601133,0 %, 1690 MHz, 51, 7.38 W
1788684848.889289581,0 %, 1690 MHz, 51, 7.38 W
1788684848.989750637,0 %, 1690 MHz, 51, 7.36 W
1788684849.090221229,0 %, 1690 MHz, 51, 7.36 W
1788684849.190505692,0 %, 1690 MHz, 51, 7.36 W
1788684849.290937436,0 %, 1690 MHz, 51, 7.36 W
1788684849.391593244,0 %, 1690 MHz, 51, 7.36 W
1788684849.491880988,0 %, 1690 MHz, 51, 7.35 W
1788684849.592319324,0 %, 1690 MHz, 51, 7.35 W
1788684849.692811292,0 %, 1690 MHz, 51, 7.35 W
1788684849.793281403,0 %, 1690 MHz, 51, 7.35 W
1788684849.893852380,0 %, 1690 MHz, 51, 7.35 W
1788684849.994266107,0 %, 1690 MHz, 51, 7.35 W
1788684850.094718539,0 %, 1690 MHz, 51, 7.35 W
1788684850.195236955,0 %, 1690 MHz, 51, 7.35 W
1788684850.295373866,0 %, 1690 MHz, 51, 7.35 W
1788684850.395609450,0 %, 1690 MHz, 51, 7.35 W
1788684850.496151418,0 %, 1690 MHz, 51, 7.36 W
1788684850.596662345,0 %, 1690 MHz, 51, 7.36 W
1788684850.697012569,0 %, 1690 MHz, 51, 7.36 W
1788684850.797413529,0 %, 1690 MHz, 51, 7.36 W
1788684850.897944601,0 %, 1690 MHz, 51, 7.36 W
1788684850.998384329,0 %, 1690 MHz, 51, 7.35 W
1788684851.098901209,0 %, 1690 MHz, 51, 7.35 W
1788684851.199321400,0 %, 1690 MHz, 51, 7.35 W
1788684851.299524696,0 %, 1690 MHz, 51, 7.35 W
1788684851.399965095,0 %, 1690 MHz, 51, 7.35 W
1788684851.500512391,0 %, 1690 MHz, 51, 7.36 W
1788684851.600969239,0 %, 1690 MHz, 51, 7.36 W
1788684851.701542631,0 %, 1690 MHz, 51, 7.36 W
1788684851.801971047,0 %, 1690 MHz, 51, 7.36 W
1788684851.902137190,0 %, 1690 MHz, 51, 7.36 W
1788684852.002176501,0 %, 1690 MHz, 51, 7.34 W
1788684852.102456564,0 %, 1690 MHz, 51, 7.34 W
1788684852.202757812,0 %, 1690 MHz, 51, 7.34 W
1788684852.302282914,0 %, 1690 MHz, 51, 7.34 W
1788684852.402787762,0 %, 1690 MHz, 51, 7.34 W
1788684852.503005233,0 %, 1690 MHz, 51, 7.30 W
1788684852.603673377,0 %, 1690 MHz, 51, 7.30 W
1788684852.704183233,0 %, 1690 MHz, 51, 7.30 W
1788684852.804339728,0 %, 1690 MHz, 51, 7.30 W
1788684852.904643872,0 %, 1690 MHz, 51, 7.30 W
1788684853.004870559,0 %, 1690 MHz, 51, 7.29 W
1788684853.105464719,0 %, 1690 MHz, 51, 7.29 W
1788684853.205946031,0 %, 1690 MHz, 51, 7.29 W
1788684853.306466991,0 %, 1690 MHz, 51, 7.29 W
1788684853.406880319,0 %, 1690 MHz, 51, 7.29 W
1788684853.507353621,0 %, 1690 MHz, 51, 7.32 W
1788684853.607924852,0 %, 1690 MHz, 51, 7.32 W
1788684853.708291475,0 %, 1690 MHz, 51, 7.32 W
1788684853.808935314,0 %, 1690 MHz, 51, 7.32 W
1788684853.908880960,0 %, 1690 MHz, 51, 7.32 W
1788684854.009016521,0 %, 1690 MHz, 51, 7.33 W
1788684854.109679597,0 %, 1690 MHz, 51, 7.33 W
1788684854.210167810,0 %, 1690 MHz, 51, 7.33 W
1788684854.310416345,0 %, 1690 MHz, 51, 7.33 W
1788684854.410351329,0 %, 1690 MHz, 51, 7.33 W
1788684854.510876774,0 %, 1690 MHz, 51, 7.32 W
1788684854.611585690,0 %, 1690 MHz, 51, 7.32 W
1788684854.712108767,0 %, 1690 MHz, 51, 7.32 W
1788684854.812490837,0 %, 1690 MHz, 51, 7.32 W
1788684854.912941258,0 %, 1690 MHz, 51, 7.32 W
1788684855.013574527,0 %, 1690 MHz, 51, 7.32 W
1788684855.113893734,0 %, 1690 MHz, 51, 7.32 W
1788684855.214384525,0 %, 1690 MHz, 51, 7.32 W
1788684855.314845828,0 %, 1690 MHz, 51, 7.32 W
1788684855.414981388,0 %, 1690 MHz, 51, 7.32 W
1788684855.515196820,0 %, 1690 MHz, 51, 7.33 W
1788684855.615022286,0 %, 1690 MHz, 51, 7.33 W
1788684855.716056289,0 %, 1690 MHz, 51, 7.33 W
1788684855.815957675,0 %, 1690 MHz, 51, 7.33 W
1788684855.916386258,0 %, 1690 MHz, 51, 7.33 W
1788684856.016897816,0 %, 1690 MHz, 51, 7.32 W
1788684856.116863651,0 %, 1690 MHz, 51, 7.32 W
1788684856.217010332,0 %, 1690 MHz, 51, 7.32 W
1788684856.317304613,0 %, 1690 MHz, 51, 7.32 W
1788684856.417705837,0 %, 1690 MHz, 51, 7.32 W
1788684856.518034854,0 %, 1690 MHz, 51, 7.28 W
1788684856.618148383,0 %, 1690 MHz, 51, 7.28 W
1788684856.718273785,0 %, 1690 MHz, 51, 7.28 W
1788684856.819012575,0 %, 1690 MHz, 51, 7.28 W
1788684856.919617239,0 %, 1690 MHz, 51, 7.28 W
1788684857.019975087,0 %, 1690 MHz, 51, 7.29 W
1788684857.119774988,0 %, 1690 MHz, 51, 7.29 W
1788684857.219870503,0 %, 1690 MHz, 51, 7.29 W
1788684857.320403360,0 %, 1690 MHz, 51, 7.29 W
1788684857.420857545,0 %, 1690 MHz, 51, 7.29 W
1788684857.521476017,0 %, 1690 MHz, 51, 7.32 W
1788684857.621843291,0 %, 1690 MHz, 51, 7.32 W
1788684857.722295220,0 %, 1690 MHz, 51, 7.32 W
1788684857.822390671,0 %, 1690 MHz, 51, 7.32 W
1788684857.923225446,0 %, 1690 MHz, 51, 7.32 W
1788684858.022777876,0 %, 1690 MHz, 51, 7.30 W
1788684858.122833041,0 %, 1690 MHz, 51, 7.30 W
1788684858.223115020,0 %, 1690 MHz, 51, 7.30 W
1788684858.323334760,0 %, 1690 MHz, 51, 7.30 W
1788684858.423523940,0 %, 1690 MHz, 51, 7.30 W
1788684858.523853375,0 %, 1690 MHz, 51, 7.29 W
1788684858.624179818,0 %, 1690 MHz, 51, 7.29 W
1788684858.724616548,0 %, 1690 MHz, 51, 7.29 W
1788684858.825421581,0 %, 1690 MHz, 51, 7.29 W
1788684858.924859725,0 %, 1690 MHz, 51, 7.29 W
1788684859.025099993,0 %, 1690 MHz, 51, 7.29 W
1788684859.126239889,0 %, 1690 MHz, 51, 7.29 W
1788684859.226434574,0 %, 1690 MHz, 51, 7.29 W
1788684859.327237960,0 %, 1690 MHz, 51, 7.29 W
1788684859.426957575,0 %, 1690 MHz, 51, 7.29 W
1788684859.527228020,0 %, 1690 MHz, 51, 7.29 W
1788684859.627757599,0 %, 1690 MHz, 51, 7.29 W
1788684859.728216123,0 %, 1690 MHz, 51, 7.29 W
1788684859.828554567,0 %, 1690 MHz, 51, 7.29 W
1788684859.928334390,0 %, 1690 MHz, 51, 7.29 W
1788684860.028791314,0 %, 1690 MHz, 51, 7.30 W
1788684860.129610413,0 %, 1690 MHz, 51, 7.30 W
1788684860.230042539,0 %, 1690 MHz, 51, 7.30 W
1788684860.330495112,0 %, 1690 MHz, 51, 7.30 W
1788684860.430281640,0 %, 1690 MHz, 51, 7.30 W
1788684860.530553350,0 %, 1690 MHz, 51, 7.33 W
1788684860.630726628,0 %, 1690 MHz, 51, 7.33 W
1788684860.731192705,0 %, 1690 MHz, 51, 7.33 W
1788684860.831104209,0 %, 1690 MHz, 51, 7.33 W
1788684860.931304575,0 %, 1690 MHz, 51, 7.39 W
1788684861.031820556,0 %, 1690 MHz, 51, 7.39 W
1788684861.132353786,0 %, 1690 MHz, 51, 7.39 W
1788684861.232850200,0 %, 1690 MHz, 51, 7.39 W
1788684861.332490746,0 %, 1690 MHz, 51, 7.39 W
1788684861.433416470,0 %, 1690 MHz, 51, 7.41 W
1788684861.533245671,0 %, 1690 MHz, 51, 7.41 W
1788684861.633896980,0 %, 1690 MHz, 51, 7.41 W
1788684861.734036420,0 %, 1690 MHz, 51, 7.41 W
1788684861.834370531,0 %, 1690 MHz, 51, 7.41 W
1788684861.934812737,0 %, 1690 MHz, 51, 7.38 W
1788684862.035287744,0 %, 1690 MHz, 51, 7.38 W
1788684862.135303010,0 %, 1690 MHz, 51, 7.38 W
1788684862.235655186,0 %, 1690 MHz, 51, 7.38 W
1788684862.336125105,0 %, 1690 MHz, 51, 7.38 W
1788684862.436643264,0 %, 1690 MHz, 51, 7.34 W
1788684862.537150559,0 %, 1690 MHz, 51, 7.34 W
1788684862.637157057,0 %, 1690 MHz, 51, 7.34 W
1788684862.737391010,0 %, 1690 MHz, 51, 7.34 W
1788684862.837410323,0 %, 1690 MHz, 51, 7.34 W
1788684862.937875043,0 %, 1690 MHz, 51, 7.34 W
1788684863.038368178,0 %, 1690 MHz, 51, 7.34 W
1788684863.138014743,0 %, 1690 MHz, 51, 7.34 W
1788684863.238708743,0 %, 1690 MHz, 51, 7.34 W
1788684863.339138535,0 %, 1690 MHz, 51, 7.34 W
1788684863.439380521,0 %, 1690 MHz, 51, 7.35 W
1788684863.539902505,0 %, 1690 MHz, 51, 7.35 W
1788684863.639536606,0 %, 1690 MHz, 51, 7.35 W
1788684863.740011855,0 %, 1690 MHz, 51, 7.35 W
1788684863.840041346,0 %, 1690 MHz, 51, 7.35 W
1788684863.940382387,0 %, 1690 MHz, 51, 7.34 W
1788684864.040322343,0 %, 1690 MHz, 51, 7.34 W
1788684864.140757945,0 %, 1690 MHz, 51, 7.34 W
1788684864.241220427,0 %, 1690 MHz, 51, 7.34 W
1788684864.341613357,0 %, 1690 MHz, 51, 7.34 W
1788684864.442124351,0 %, 1690 MHz, 51, 7.36 W
1788684864.542346194,0 %, 1690 MHz, 51, 7.36 W
1788684864.642852659,0 %, 1690 MHz, 51, 7.36 W
1788684864.743092406,0 %, 1690 MHz, 51, 7.36 W
1788684864.842849420,0 %, 1690 MHz, 51, 7.36 W
1788684864.943160910,0 %, 1690 MHz, 51, 7.34 W
1788684865.043867200,0 %, 1690 MHz, 51, 7.34 W
1788684865.144043508,0 %, 1690 MHz, 51, 7.34 W
1788684865.244405304,0 %, 1690 MHz, 51, 7.34 W
1788684865.344957595,0 %, 1690 MHz, 51, 7.34 W
1788684865.445459598,0 %, 1690 MHz, 51, 7.34 W
1788684865.545611666,0 %, 1690 MHz, 51, 7.34 W
1788684865.646085269,0 %, 1690 MHz, 51, 7.34 W
1788684865.746513737,0 %, 1690 MHz, 51, 7.34 W
1788684865.846516926,0 %, 1690 MHz, 51, 7.34 W
1788684865.946672899,0 %, 1690 MHz, 51, 7.36 W
1788684866.046552473,0 %, 1690 MHz, 51, 7.36 W
1788684866.146988782,0 %, 1690 MHz, 51, 7.36 W
1788684866.246874005,0 %, 1690 MHz, 51, 7.36 W
1788684866.347320234,0 %, 1690 MHz, 51, 7.36 W
1788684866.447759950,0 %, 1690 MHz, 51, 7.39 W
1788684866.548251634,0 %, 1690 MHz, 51, 7.39 W
1788684866.648780214,0 %, 1690 MHz, 51, 7.39 W
1788684866.749551257,0 %, 1690 MHz, 51, 7.39 W
1788684866.849815455,0 %, 1690 MHz, 51, 7.39 W
1788684866.950248003,0 %, 1690 MHz, 51, 7.38 W
1788684867.050764680,0 %, 1690 MHz, 51, 7.38 W
1788684867.151248494,0 %, 1690 MHz, 51, 7.38 W
1788684867.251762323,0 %, 1690 MHz, 51, 7.38 W
1788684867.352236808,0 %, 1690 MHz, 51, 7.38 W
1788684867.452752734,0 %, 1690 MHz, 51, 7.33 W
1788684867.553266643,0 %, 1690 MHz, 51, 7.33 W
1788684867.653775881,0 %, 1690 MHz, 51, 7.33 W
1788684867.754678380,0 %, 1690 MHz, 51, 7.33 W
1788684867.854755348,0 %, 1690 MHz, 51, 7.33 W
1788684867.955241081,0 %, 1690 MHz, 51, 7.34 W
1788684868.055735951,0 %, 1690 MHz, 51, 7.34 W
1788684868.156072711,0 %, 1690 MHz, 51, 7.34 W
1788684868.256745629,0 %, 1690 MHz, 51, 7.34 W
1788684868.357317635,0 %, 1690 MHz, 51, 7.34 W
1788684868.457732554,0 %, 1690 MHz, 51, 7.39 W
1788684868.558229185,0 %, 1690 MHz, 51, 7.39 W
1788684868.658774951,0 %, 1690 MHz, 51, 7.39 W
1788684868.759684956,0 %, 1690 MHz, 51, 7.39 W
1788684868.859744629,0 %, 1690 MHz, 51, 7.39 W
1788684868.960111068,0 %, 1690 MHz, 51, 7.37 W
1788684869.060589747,0 %, 1690 MHz, 51, 7.37 W
1788684869.161143755,0 %, 1690 MHz, 51, 7.37 W
1788684869.261617683,0 %, 1690 MHz, 51, 7.37 W
1788684869.362153179,0 %, 1690 MHz, 51, 7.37 W
1788684869.462686275,0 %, 1690 MHz, 51, 7.33 W
1788684869.563166683,0 %, 1690 MHz, 51, 7.33 W
1788684869.663769826,0 %, 1690 MHz, 51, 7.33 W
1788684869.764218122,0 %, 1690 MHz, 51, 7.33 W
1788684869.864235828,0 %, 1690 MHz, 51, 7.33 W
1788684869.964745356,0 %, 1690 MHz, 51, 7.36 W
1788684870.065018534,0 %, 1690 MHz, 51, 7.36 W
1788684870.165061665,0 %, 1690 MHz, 51, 7.36 W
1788684870.265907433,0 %, 1690 MHz, 51, 7.36 W
1788684870.365797221,0 %, 1690 MHz, 51, 7.36 W
1788684870.466077263,0 %, 1690 MHz, 51, 7.38 W
1788684870.566417337,0 %, 1690 MHz, 51, 7.38 W
1788684870.666761459,0 %, 1690 MHz, 51, 7.38 W
1788684870.767662202,0 %, 1690 MHz, 51, 7.38 W
1788684870.868145779,0 %, 1690 MHz, 51, 7.38 W
1788684870.968163519,0 %, 1690 MHz, 51, 7.37 W
1788684871.068743913,0 %, 1690 MHz, 51, 7.37 W
1788684871.168734357,0 %, 1690 MHz, 51, 7.37 W
1788684871.269742781,0 %, 1690 MHz, 51, 7.37 W
1788684871.370217544,0 %, 1690 MHz, 51, 7.37 W
1788684871.470712882,0 %, 1690 MHz, 51, 7.35 W
1788684871.571211244,0 %, 1690 MHz, 51, 7.35 W
1788684871.671351497,0 %, 1690 MHz, 51, 7.35 W
1788684871.771437509,0 %, 1690 MHz, 51, 7.35 W
1788684871.871785632,0 %, 1690 MHz, 51, 7.35 W
1788684871.972542473,0 %, 1690 MHz, 51, 7.33 W
1788684872.073143908,0 %, 1690 MHz, 51, 7.33 W
1788684872.173628560,0 %, 1690 MHz, 51, 7.33 W
1788684872.274170699,0 %, 1690 MHz, 51, 7.33 W
1788684872.373953770,0 %, 1690 MHz, 51, 7.33 W
1788684872.474014904,0 %, 1690 MHz, 51, 7.36 W
1788684872.574446852,0 %, 1690 MHz, 51, 7.36 W
1788684872.675114766,0 %, 1690 MHz, 51, 7.36 W
1788684872.774742126,0 %, 1690 MHz, 51, 7.36 W
1788684872.875606056,0 %, 1690 MHz, 51, 7.36 W
1788684872.976118932,0 %, 1690 MHz, 51, 7.39 W
1788684873.076406801,0 %, 1690 MHz, 51, 7.39 W
1788684873.176908110,0 %, 1690 MHz, 51, 7.39 W
1788684873.277087996,0 %, 1690 MHz, 51, 7.39 W
1788684873.377319066,0 %, 1690 MHz, 51, 7.39 W
1788684873.477969670,0 %, 1690 MHz, 51, 7.32 W
1788684873.577397880,0 %, 1690 MHz, 51, 7.32 W
1788684873.677437431,0 %, 1690 MHz, 51, 7.32 W
1788684873.778232003,0 %, 1690 MHz, 51, 7.32 W
1788684873.878620352,0 %, 1690 MHz, 51, 7.32 W
1788684873.978910046,0 %, 1690 MHz, 51, 7.23 W
1788684874.079633355,0 %, 1690 MHz, 51, 7.23 W
1788684874.180156777,0 %, 1690 MHz, 51, 7.23 W
1788684874.280551175,0 %, 1690 MHz, 51, 7.23 W
1788684874.380852390,0 %, 1690 MHz, 51, 7.23 W
1788684874.481331860,0 %, 1690 MHz, 51, 7.20 W
1788684874.580861639,0 %, 1690 MHz, 51, 7.20 W
1788684874.681002151,0 %, 1690 MHz, 51, 7.20 W
1788684874.781342245,0 %, 1690 MHz, 51, 7.20 W
1788684874.881702292,0 %, 1690 MHz, 51, 7.20 W
1788684874.981763556,0 %, 1690 MHz, 51, 7.21 W
1788684875.082288723,0 %, 1690 MHz, 51, 7.21 W
1788684875.182523540,0 %, 1690 MHz, 51, 7.21 W
1788684875.282238551,0 %, 1690 MHz, 51, 7.21 W
1788684875.382505415,0 %, 1690 MHz, 51, 7.21 W
1788684875.482600248,0 %, 1690 MHz, 51, 7.21 W
1788684875.582603930,0 %, 1690 MHz, 51, 7.21 W
1788684875.683165241,0 %, 1690 MHz, 51, 7.21 W
1788684875.784170230,0 %, 1690 MHz, 51, 7.21 W
1788684875.883813961,0 %, 1690 MHz, 51, 7.21 W
1788684875.984016250,0 %, 1690 MHz, 51, 7.22 W
1788684876.084713961,0 %, 1690 MHz, 51, 7.22 W
1788684876.185168842,0 %, 1690 MHz, 51, 7.22 W
1788684876.284865038,0 %, 1690 MHz, 51, 7.22 W
1788684876.385331167,0 %, 1690 MHz, 51, 7.22 W
1788684876.485875807,0 %, 1690 MHz, 51, 7.29 W
1788684876.586213280,0 %, 1690 MHz, 51, 7.29 W
1788684876.686865360,0 %, 1690 MHz, 51, 7.29 W
1788684876.787473712,0 %, 1690 MHz, 51, 7.29 W
1788684876.887826513,0 %, 1690 MHz, 51, 7.29 W
1788684876.988276066,0 %, 1690 MHz, 51, 7.35 W
1788684877.088739779,0 %, 1690 MHz, 51, 7.35 W
1788684877.189212037,0 %, 1690 MHz, 51, 7.35 W
1788684877.289261129,0 %, 1690 MHz, 51, 7.35 W
1788684877.389928442,0 %, 1690 MHz, 51, 7.35 W
1788684877.490378108,0 %, 1690 MHz, 51, 7.35 W
1788684877.590904365,0 %, 1690 MHz, 51, 7.35 W
1788684877.691328143,0 %, 1690 MHz, 51, 7.35 W
1788684877.791841553,0 %, 1690 MHz, 51, 7.35 W
1788684877.892279043,0 %, 1690 MHz, 51, 7.35 W
1788684877.992337799,0 %, 1690 MHz, 51, 7.35 W
1788684878.092576939,0 %, 1690 MHz, 51, 7.35 W
1788684878.193220397,0 %, 1690 MHz, 51, 7.35 W
1788684878.293719456,0 %, 1690 MHz, 51, 7.35 W
1788684878.394209539,0 %, 1690 MHz, 51, 7.35 W
1788684878.494421447,0 %, 1690 MHz, 51, 7.36 W
1788684878.594927546,0 %, 1690 MHz, 51, 7.36 W
1788684878.694880015,0 %, 1690 MHz, 51, 7.36 W
1788684878.795379250,0 %, 1690 MHz, 51, 7.36 W
1788684878.895854981,0 %, 1690 MHz, 51, 7.36 W
1788684878.996353096,0 %, 1690 MHz, 51, 7.34 W
1788684879.096850428,0 %, 1690 MHz, 51, 7.34 W
1788684879.197278992,0 %, 1690 MHz, 51, 7.34 W
1788684879.297559782,0 %, 1690 MHz, 51, 7.34 W
1788684879.398229753,0 %, 1690 MHz, 51, 7.34 W
1788684879.498220799,0 %, 1690 MHz, 51, 7.33 W
1788684879.598521236,0 %, 1690 MHz, 51, 7.33 W
1788684879.699124744,0 %, 1690 MHz, 51, 7.33 W
1788684879.799591868,0 %, 1690 MHz, 51, 7.33 W
1788684879.900085952,0 %, 1690 MHz, 51, 7.33 W
1788684880.000236806,0 %, 1690 MHz, 51, 7.31 W
1788684880.100893179,0 %, 1690 MHz, 51, 7.31 W
1788684880.201158993,0 %, 1690 MHz, 51, 7.31 W
1788684880.301515415,0 %, 1690 MHz, 51, 7.31 W
1788684880.402000636,0 %, 1690 MHz, 51, 7.31 W
1788684880.502446578,0 %, 1690 MHz, 51, 7.29 W
1788684880.602987095,0 %, 1690 MHz, 51, 7.29 W
1788684880.703416621,0 %, 1690 MHz, 51, 7.29 W
1788684880.803912514,0 %, 1690 MHz, 51, 7.29 W
1788684880.904361239,0 %, 1690 MHz, 51, 7.29 W
1788684881.004871789,0 %, 1690 MHz, 51, 7.30 W
1788684881.105299028,0 %, 1690 MHz, 51, 7.30 W
1788684881.205809498,0 %, 1690 MHz, 51, 7.30 W
1788684881.306237297,0 %, 1690 MHz, 51, 7.30 W
1788684881.406720407,0 %, 1690 MHz, 51, 7.30 W
1788684881.507194910,0 %, 1690 MHz, 51, 7.30 W
1788684881.607396038,0 %, 1690 MHz, 51, 7.30 W
1788684881.707881533,0 %, 1690 MHz, 51, 7.30 W
1788684881.808330051,0 %, 1690 MHz, 51, 7.30 W
1788684881.908392300,0 %, 1690 MHz, 51, 7.30 W
1788684882.008458308,0 %, 1690 MHz, 51, 7.30 W
1788684882.108899980,0 %, 1690 MHz, 51, 7.30 W
1788684882.209463396,0 %, 1690 MHz, 51, 7.30 W
1788684882.310037419,0 %, 1690 MHz, 51, 7.30 W
1788684882.410296612,0 %, 1690 MHz, 51, 7.30 W
